time_s cwnd_bytes
17.1546 130600
17.1599 130616
17.1604 130632
17.1641 130648
17.1678 130664
17.1749 130680
17.1754 130696
17.1808 130712
17.184 130728
17.1874 130744
17.1919 130760
17.192 130776
17.1948 130792
17.1977 130808
17.2048 130824
17.2054 130840
17.2124 130856
17.214 130872
17.2214 130888
17.2219 130904
17.2227 130920
17.2272 130936
17.2317 130952
17.238 130968
17.2385 130984
17.2455 131000
17.246 131016
17.2513 131032
17.2518 131048
17.2539 131063
17.258 131078
17.2606 131093
17.2647 131108
17.268 131123
17.2746 131138
17.2752 131153
17.282 131168
17.2826 131183
17.2887 131198
17.2892 131213
17.2905 131228
17.2953 131243
17.298 131258
17.3038 131273
17.3054 131288
17.3104 131303
17.3129 131318
17.3171 131333
17.3196 131348
17.3229 131363
17.3261 131378
17.3287 131393
17.3329 131408
17.3345 131423
17.3379 131438
17.3412 131453
17.3462 131468
17.3478 131483
17.3503 131498
17.352 131513
17.3537 131528
17.357 131543
17.3578 131558
17.362 131573
17.3637 131588
17.3662 131603
17.3679 131618
17.3737 131633
17.3753 131648
17.3778 131663
17.3795 131678
17.382 131693
17.387 131708
17.3903 131723
17.3944 131738
17.3953 131753
17.4003 131768
17.4019 131783
17.4069 131798
17.4094 131813
17.4136 131828
17.4161 131843
17.4194 131858
17.4227 131873
17.4252 131888
17.4302 131903
17.4327 131918
17.436 131933
17.4385 131948
17.4402 131963
17.4435 131978
17.446 131993
17.4502 132008
17.451 132023
17.4568 132038
17.4609 132053
17.4643 132068
17.4668 132083
17.4701 132098
17.4734 132113
17.4743 132128
17.4809 132143
17.4817 132158
17.4867 132173
17.4909 132188
17.4967 132203
17.4983 132218
17.5 132233
17.5075 132248
17.5091 132263
17.5133 132278
17.5141 132293
17.5199 132308
17.5241 132323
17.5266 132338
17.5315 132353
17.5332 132368
17.5365 132383
17.5374 132398
17.5415 132413
17.5457 132428
17.549 132443
17.5515 132458
17.5548 132473
17.5565 132488
17.5615 132503
17.5648 132518
17.5698 132533
17.5731 132548
17.5756 132563
17.5789 132578
17.5822 132593
17.5856 132608
17.5905 132623
17.5939 132638
17.5972 132653
17.598 132668
17.603 132683
17.6047 132698
17.6097 132713
17.613 132728
17.6163 132743
17.618 132758
17.6221 132773
17.6238 132788
17.6255 132803
17.6321 132818
17.6338 132833
17.6371 132848
17.6396 132863
17.6421 132878
17.6446 132893
17.6471 132908
17.6496 132923
17.6513 132938
17.6546 132953
17.6563 132968
17.6596 132983
17.6613 132998
17.6654 133013
17.6663 133028
17.6704 133043
17.6738 133058
17.6771 133073
17.6804 133088
17.6821 133103
17.6862 133118
17.6879 133133
17.6945 133148
17.6962 133163
17.7012 133178
17.7028 133193
17.7062 133208
17.707 133223
17.7103 133238
17.717 133253
17.7186 133268
17.7236 133283
17.7253 133298
17.7278 133313
17.7295 133328
17.7328 133343
17.7345 133358
17.7378 133373
17.7411 133388
17.7444 133403
17.7486 133418
17.7503 133433
17.7569 133448
17.7585 133463
17.7619 133478
17.7652 133493
17.7694 133508
17.771 133523
17.7743 133538
17.7793 133553
17.7843 133568
17.7876 133583
17.7893 133598
17.7967 133613
17.7984 133628
17.8017 133643
17.8051 133658
17.8067 133673
17.8125 133688
17.8142 133703
17.8208 133718
17.8225 133733
17.8258 133748
17.8283 133763
17.8317 133778
17.8333 133793
17.835 133808
17.84 133823
17.8416 133838
17.8483 133853
17.8499 133868
17.8557 133883
17.8574 133898
17.8624 133913
17.8641 133928
17.869 133943
17.8707 133958
17.8724 133973
17.8782 133988
17.8799 134003
17.8865 134018
17.8881 134033
17.8915 134048
17.8932 134063
17.899 134078
17.9006 134093
17.9039 134108
17.9073 134123
17.9089 134138
17.9123 134153
17.9156 134168
17.9197 134183
17.9214 134198
17.9264 134213
17.9281 134228
17.9297 134243
17.9339 134258
17.9347 134273
17.9389 134288
17.9397 134303
17.9431 134318
17.9456 134333
17.9489 134348
17.9506 134363
17.9522 134378
17.9556 134393
17.9572 134408
17.9614 134423
17.9647 134438
17.9697 134453
17.9714 134468
17.9747 134483
17.9772 134498
17.9822 134513
17.9838 134528
17.9888 134543
17.9921 134558
17.9938 134573
17.9971 134588
17.9988 134603
18.0046 134618
18.0079 134633
18.0129 134648
18.0146 134663
18.0162 134678
18.0196 134693
18.0212 134708
18.0246 134723
18.0262 134738
18.032 134753
18.0337 134768
18.037 134783
18.0404 134798
18.0437 134813
18.0462 134828
18.0495 134843
18.0545 134858
18.0562 134873
18.0611 134888
18.0644 134903
18.0719 134918
18.0736 134933
18.0769 134948
18.0802 134963
18.0835 134978
18.0869 134993
18.0877 135008
18.0943 135023
18.0977 135038
18.101 135053
18.106 135068
18.1093 135083
18.111 135098
18.1118 135113
18.1168 135128
18.1185 135143
18.1226 135158
18.1251 135173
18.1284 135188
18.1309 135203
18.1376 135218
18.1392 135233
18.1425 135248
18.1475 135263
18.1492 135278
18.1517 135293
18.155 135308
18.16 135323
18.1633 135338
18.1666 135353
18.1716 135368
18.1741 135383
18.1758 135398
18.1791 135413
18.1841 135428
18.1858 135443
18.1907 135458
18.1924 135473
18.1966 135488
18.1982 135503
18.2032 135518
18.2049 135533
18.2065 135548
18.2115 135563
18.2132 135578
18.2165 135593
18.219 135608
18.2224 135623
18.224 135638
18.2282 135653
18.229 135668
18.2307 135683
18.234 135698
18.2357 135713
18.2398 135728
18.2415 135743
18.2449 135758
18.2482 135773
18.2515 135788
18.2548 135803
18.2582 135818
18.2598 135833
18.2623 135848
18.2689 135863
18.2706 135878
18.2756 135893
18.2773 135908
18.2806 135923
18.2814 135938
18.2864 135953
18.2897 135968
18.2914 135983
18.298 135998
18.2997 136013
18.3022 136028
18.3055 136043
18.3089 136058
18.3105 136073
18.3139 136088
18.3155 136103
18.3188 136118
18.3214 136133
18.323 136148
18.3313 136163
18.333 136178
18.3363 136193
18.3396 136208
18.3421 136223
18.3438 136238
18.3488 136253
18.3537 136268
18.3587 136283
18.362 136298
18.3637 136313
18.3712 136328
18.3728 136343
18.3762 136358
18.3786 136373
18.3845 136388
18.3853 136403
18.387 136418
18.3952 136433
18.3969 136448
18.4002 136463
18.4027 136478
18.4052 136493
18.4077 136508
18.4127 136523
18.4144 136538
18.4161 136553
18.421 136568
18.4244 136583
18.4285 136598
18.4302 136613
18.4368 136628
18.4385 136643
18.4418 136658
18.4451 136673
18.4468 136688
18.451 136703
18.4526 136718
18.4609 136733
18.4626 136748
18.4659 136763
18.4676 136778
18.4717 136793
18.4734 136808
18.48 136823
18.4817 136838
18.4834 136853
18.4867 136868
18.49 136883
18.4925 136898
18.4942 136913
18.5008 136928
18.5025 136943
18.5058 136958
18.5083 136973
18.5091 136988
18.5133 137003
18.515 137018
18.5183 137033
18.52 137048
18.5241 137063
18.525 137078
18.5291 137093
18.53 137108
18.5316 137123
18.5358 137138
18.5391 137153
18.5441 137168
18.5458 137183
18.5491 137198
18.5516 137213
18.5566 137228
18.5582 137243
18.5649 137258
18.5665 137273
18.5682 137288
18.5724 137303
18.5732 137318
18.5774 137333
18.5823 137348
18.5873 137363
18.589 137378
18.5923 137393
18.594 137408
18.5957 137423
18.5998 137438
18.6015 137453
18.6065 137468
18.6081 137483
18.6115 137498
18.6148 137513
18.6189 137528
18.6206 137543
18.6239 137558
18.6289 137573
18.6306 137588
18.6355 137603
18.6389 137618
18.6463 137633
18.648 137648
18.6513 137663
18.653 137678
18.6596 137693
18.6605 137708
18.6621 137723
18.6688 137738
18.6721 137753
18.6754 137768
18.6804 137783
18.6829 137798
18.6845 137813
18.6895 137828
18.6912 137843
18.6929 137858
18.697 137873
18.6995 137888
18.7028 137903
18.7053 137918
18.712 137933
18.7136 137948
18.7178 137963
18.7219 137978
18.7236 137993
18.7261 138008
18.7278 138023
18.7344 138038
18.7361 138053
18.7394 138068
18.746 138083
18.7485 138098
18.7502 138113
18.7535 138128
18.7569 138143
18.7593 138158
18.7651 138173
18.7668 138188
18.771 138203
18.7726 138218
18.7776 138233
18.7793 138248
18.7826 138263
18.7859 138278
18.7876 138293
18.7909 138308
18.7934 138323
18.7968 138338
18.7984 138353
18.8026 138368
18.8034 138383
18.8068 138398
18.8084 138413
18.8109 138428
18.8143 138443
18.8159 138458
18.8193 138473
18.8209 138488
18.8259 138503
18.8292 138518
18.8326 138533
18.8342 138548
18.8367 138563
18.8434 138578
18.845 138593
18.85 138608
18.8517 138623
18.855 138638
18.8558 138653
18.8608 138668
18.8641 138683
18.8691 138698
18.8724 138713
18.8741 138728
18.8766 138743
18.8799 138758
18.8833 138773
18.8849 138788
18.8883 138803
18.8899 138818
18.8949 138833
18.8958 138848
18.8974 138863
18.9057 138878
18.9074 138893
18.9107 138908
18.914 138923
18.9165 138938
18.9182 138953
18.9265 138968
18.9282 138983
18.9331 138998
18.9364 139013
18.9381 139028
18.9456 139043
18.9472 139058
18.9506 139073
18.9531 139088
18.958 139103
18.9597 139118
18.968 139133
18.9697 139148
18.9713 139163
18.9747 139178
18.9772 139193
18.9797 139208
18.9822 139223
18.9871 139238
18.9888 139253
18.9921 139268
18.9946 139283
18.9988 139298
19.0013 139313
19.0046 139328
19.0112 139343
19.0129 139358
19.0162 139373
19.0195 139388
19.022 139403
19.0254 139418
19.027 139433
19.0353 139448
19.037 139463
19.0403 139478
19.042 139493
19.0461 139508
19.0478 139523
19.0544 139538
19.0561 139553
19.0603 139568
19.0611 139583
19.0644 139598
19.0669 139613
19.0686 139628
19.0752 139643
19.0769 139658
19.0802 139673
19.0827 139688
19.0852 139703
19.0877 139718
19.0894 139733
19.0927 139748
19.0944 139763
19.0985 139778
19.0994 139793
19.1036 139807
19.106 139821
19.1094 139835
19.1119 139849
19.1135 139863
19.1185 139877
19.1202 139891
19.1235 139905
19.126 139919
19.131 139933
19.1343 139947
19.1393 139961
19.141 139975
19.1426 139989
19.1468 140003
19.1476 140017
19.1518 140031
19.1567 140045
19.1617 140059
19.1634 140073
19.1667 140087
19.1684 140101
19.1726 140115
19.1742 140129
19.1759 140143
19.1809 140157
19.1825 140171
19.1859 140185
19.1892 140199
19.1933 140213
19.195 140227
19.2016 140241
19.2033 140255
19.205 140269
19.21 140283
19.2133 140297
19.2207 140311
19.2224 140325
19.2257 140339
19.2274 140353
19.234 140367
19.2349 140381
19.2365 140395
19.2432 140409
19.2448 140423
19.2482 140437
19.2548 140451
19.2573 140465
19.259 140479
19.2639 140493
19.2656 140507
19.2689 140521
19.2714 140535
19.2739 140549
19.2773 140563
19.2798 140577
19.2864 140591
19.2881 140605
19.2922 140619
19.2964 140633
19.2989 140647
19.3005 140661
19.3022 140675
19.3088 140689
19.3105 140703
19.3138 140717
19.3196 140731
19.3229 140745
19.3246 140759
19.3296 140773
19.3313 140787
19.3338 140801
19.3396 140815
19.3412 140829
19.3454 140843
19.3471 140857
19.352 140871
19.3537 140885
19.357 140899
19.3604 140913
19.3629 140927
19.3645 140941
19.3662 140955
19.3712 140969
19.3728 140983
19.3762 140997
19.3779 141011
19.3812 141025
19.3837 141039
19.387 141053
19.3887 141067
19.3903 141081
19.3953 141095
19.397 141109
19.4012 141123
19.4036 141137
19.4062 141151
19.4078 141165
19.4128 141179
19.4178 141193
19.4194 141207
19.4244 141221
19.4261 141235
19.4294 141249
19.4319 141263
19.4352 141277
19.4386 141291
19.4435 141305
19.4469 141319
19.4494 141333
19.451 141347
19.4544 141361
19.4577 141375
19.4594 141389
19.4627 141403
19.4644 141417
19.4685 141431
19.4702 141445
19.4768 141459
19.4785 141473
19.4801 141487
19.4851 141501
19.4884 141515
19.491 141529
19.4926 141543
19.5009 141557
19.5026 141571
19.5092 141585
19.5109 141599
19.5125 141613
19.52 141627
19.5217 141641
19.525 141655
19.5275 141669
19.5316 141683
19.5333 141697
19.5424 141711
19.5441 141725
19.5457 141739
19.5491 141753
19.5516 141767
19.5541 141781
19.5566 141795
19.5615 141809
19.5632 141823
19.5666 141837
19.5682 141851
19.574 141865
19.5757 141879
19.579 141893
19.5856 141907
19.5873 141921
19.5906 141935
19.594 141949
19.5965 141963
19.5998 141977
19.6064 141991
19.6081 142005
19.6097 142019
19.6147 142033
19.6164 142047
19.6206 142061
19.6222 142075
19.6288 142089
19.6305 142103
19.6347 142117
19.6355 142131
19.6388 142145
19.6413 142159
19.643 142173
19.6496 142187
19.6513 142201
19.6546 142215
19.6571 142229
19.6596 142243
19.6621 142257
19.6646 142271
19.6671 142285
19.6688 142299
19.673 142313
19.6738 142327
19.678 142341
19.6805 142355
19.6838 142369
19.6863 142383
19.6913 142397
19.6929 142411
19.6946 142425
19.6979 142439
19.7004 142453
19.7054 142467
19.7087 142481
19.7137 142495
19.7154 142509
19.7187 142523
19.7212 142537
19.722 142551
19.7262 142565
19.7312 142579
19.7361 142593
19.7378 142607
19.7411 142621
19.7428 142635
19.747 142649
19.7486 142663
19.752 142677
19.7553 142691
19.757 142705
19.7603 142719
19.7636 142733
19.7669 142747
19.7694 142761
19.7761 142775
19.7777 142789
19.7811 142803
19.7844 142817
19.7877 142831
19.7951 142845
19.7968 142859
19.8001 142873
19.8018 142887
19.8084 142901
19.8093 142915
19.8143 142929
19.8176 142943
19.8193 142957
19.8226 142971
19.8292 142985
19.8317 142999
19.8334 143013
19.8384 143027
19.84 143041
19.8434 143055
19.8459 143069
19.85 143083
19.8517 143097
19.8542 143111
19.8608 143125
19.8625 143139
19.8666 143153
19.8708 143167
19.8733 143181
19.8749 143195
19.8816 143209
19.8832 143223
19.8849 143237
19.8882 143251
19.8932 143265
19.8957 143279
19.8974 143293
19.904 143307
19.9057 143321
19.909 143335
19.914 143349
19.9156 143363
19.9198 143377
19.9215 143391
19.9265 143405
19.9281 143419
19.9315 143433
19.9348 143447
19.9373 143461
19.9389 143475
19.9406 143489
19.9456 143503
19.9473 143517
19.9506 143531
19.9523 143545
19.9556 143559
19.9581 143573
19.9614 143587
19.9631 143601
19.9681 143615
19.9697 143629
19.9714 143643
19.9756 143657
19.9781 143671
19.9806 143685
19.9822 143699
19.9872 143713
19.9905 143727
19.9955 143741
19.9988 143755
